thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
46,0,46,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.284476200118661],[],[],[],[],[],[],,,,0,0,0,0,46,0,46,0,166.8826541993767,,,,,,,,,,,,166.86779039911926,166.8826541993767,0.00025189947336912155,166.8826541993767,167.0834139995277,168.86835059989244,168.86835059989244,168.86835059989244,168.88427869975567,169.1526922993362,2,normal,0.2844762001186609,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.284476200118661],169.15287379920483,169.16864359937608,0.00012800004333257675,169.46874439995736,170.58717969991267,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
47,0,47,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.300210500136018],[],[],[],[],[],[],,,,0,0,0,0,47,0,47,0,170.6031103990972,,,,,,,,,,,,170.5878608999774,170.6031103990972,0.0006386004388332367,170.6031103990972,170.80322709959,172.58851689938456,172.58851689938456,172.58851689938456,172.60479629971087,172.88875489961356,2,normal,0.3002105001360178,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.300210500136018],172.8890860993415,172.9047523997724,0.0002549998462200165,173.20526109915227,174.3402728997171,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
48,0,48,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3013067999854684],[],[],[],[],[],[],,,,0,0,0,0,48,0,48,0,174.35629709996283,,,,,,,,,,,,174.34063999913633,174.35629709996283,0.00028349924832582474,174.35629709996283,174.55631379969418,176.34119289927185,176.34119289927185,176.34119289927185,176.35786469932646,176.64277699962258,2,normal,0.3013067999854684,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3013067999854684],176.64319259952754,176.6581551991403,0.00029850006103515625,176.9587098993361,177.85975770000368,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
49,0,49,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.334840400144458],[],[],[],[],[],[],,,,0,0,0,0,49,0,49,0,177.8764599999413,,,,,,,,,,,,177.8600766994059,177.8764599999413,0.00025559961795806885,177.8764599999413,178.07592599932104,179.86094099935144,179.86094099935144,179.86094099935144,179.87767139915377,180.19570149946958,2,normal,0.3348404001444578,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.334840400144458],180.19606079999357,180.21103519946337,0.00023240037262439728,180.51134420000017,181.54567009955645,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
50,0,50,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.851417800411582],[],[],[],[],[],[],,,,0,0,0,0,50,0,50,0,181.56218189932406,,,,,,,,,,,,181.54587329924107,181.56218189932406,0.00016110017895698547,181.56218189932406,181.76209769956768,182.04586640000343,182.04586640000343,182.04586640000343,182.06258969940245,182.39820659998804,0.5,normal,0.351417800411582,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.851417800411582],182.39872659929097,182.4130157995969,0.00039609987288713455,182.7134280996397,184.08156659919769,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
51,0,51,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.284760999493301],[],[],[],[],[],[],,,,0,0,0,0,51,0,51,0,184.09757829923183,,,,,,,,,,,,184.08187909983099,184.09757829923183,0.00025170017033815384,184.09757829923183,184.29822129942477,186.08251579944044,186.08251579944044,186.08251579944044,186.0989483995363,186.36731819994748,2,normal,0.2847609994933009,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.284760999493301],186.3677399996668,186.38273999933153,0.0003022998571395874,186.683069399558,187.95145369973034,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
52,0,52,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3014217000454664],[],[],[],[],[],[],,,,0,0,0,0,52,0,52,0,187.96751869935542,,,,,,,,,,,,187.95179269928485,187.96751869935542,0.0002810005098581314,187.96751869935542,188.16780259925872,189.9521188000217,189.9521188000217,189.9521188000217,189.9693090999499,190.253973999992,2,normal,0.3014217000454664,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3014217000454664],190.25436189956963,190.26936249993742,0.00025819987058639526,190.56952579971403,191.77054739929736,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
53,0,53,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.8347592996433377],[],[],[],[],[],[],,,,0,0,0,0,53,0,53,0,191.78699719998986,,,,,,,,,,,,191.77066379971802,191.78699719998986,9.17995348572731e-05,191.78699719998986,191.9875102993101,192.27110529970378,192.27110529970378,192.27110529970378,192.2878125999123,192.60603049956262,0.5,normal,0.3347592996433377,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.8347592996433377],192.6065046992153,192.62131839990616,0.0002988995984196663,192.9217195995152,194.00638329982758,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
54,0,54,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.8172954004257917],[],[],[],[],[],[],,,,0,0,0,0,54,0,54,0,194.0224576992914,,,,,,,,,,,,194.00672720000148,194.0224576992914,0.00028009992092847824,194.0224576992914,194.22263849992305,194.5062710000202,194.5062710000202,194.5062710000202,194.52288349997252,194.82480919919908,0.5,normal,0.31729540042579174,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.8172954004257917],194.82526439987123,194.83983889967203,0.00032870005816221237,195.14007899910212,196.44194269925356,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
55,0,55,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3017782997339964],[],[],[],[],[],[],,,,0,0,0,0,55,0,55,0,196.45771749969572,,,,,,,,,,,,196.4422733997926,196.45771749969572,0.00026400014758110046,196.45771749969572,196.65804199967533,198.44284979999065,198.44284979999065,198.44284979999065,198.45950349979103,198.74465979915112,2,normal,0.3017782997339964,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3017782997339964],198.7449730997905,198.7596942000091,0.00023020058870315552,199.05998959951103,200.39523949939758,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
56,0,56,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.318070599809289],[],[],[],[],[],[],,,,0,0,0,0,56,0,56,0,200.41119019966573,,,,,,,,,,,,200.39560159947723,200.41119019966573,0.0002716993913054466,200.41119019966573,200.61129339970648,202.3960673995316,202.3960673995316,202.3960673995316,202.41278499923646,202.71443609986454,2,normal,0.318070599809289,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.318070599809289],202.7150037996471,202.72977939993143,0.0004458995535969734,203.0296023990959,204.04782049916685,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
57,0,57,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.8340770993381739],[],[],[],[],[],[],,,,0,0,0,0,57,0,57,0,204.06390349939466,,,,,,,,,,,,204.04802439920604,204.06390349939466,0.00016039982438087463,204.06390349939466,204.26415339950472,204.54793229978532,204.54793229978532,204.54793229978532,204.5646399995312,204.88286289945245,0.5,normal,0.33407709933817387,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.8340770993381739],204.88327029999346,204.89822789933532,0.0002720998600125313,205.1984786996618,206.416760799475,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
58,0,58,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3519928995519876],[],[],[],[],[],[],,,,0,0,0,0,58,0,58,0,206.43275939952582,,,,,,,,,,,,206.41708679962903,206.43275939952582,0.00026640016585588455,206.43275939952582,206.63226699922234,208.4176031993702,208.4176031993702,208.4176031993702,208.4345026994124,208.76986609958112,2,normal,0.35199289955198765,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3519928995519876],208.7702620998025,208.78463239967823,0.0002498999238014221,209.0850211996585,210.3037188993767,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
59,0,59,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3180866995826364],[],[],[],[],[],[],,,,0,0,0,0,59,0,59,0,210.3193680997938,,,,,,,,,,,,210.30407469999045,210.3193680997938,0.0002878997474908829,210.3193680997938,210.5195237994194,212.30454859975725,212.30454859975725,212.30454859975725,212.32103859912604,212.62306229956448,2,normal,0.31808669958263636,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3180866995826364],212.62375069968402,212.63796609919518,0.0005657998844981194,212.93827259913087,214.19013739936054,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
60,0,60,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3345898995175958],[],[],[],[],[],[],,,,0,0,0,0,60,0,60,0,214.2059602998197,,,,,,,,,,,,214.19045429956168,214.2059602998197,0.00024429988116025925,214.2059602998197,214.40604839939624,216.19094299990684,216.19094299990684,216.19094299990684,216.20759089943022,216.52591159939766,2,normal,0.33458989951759577,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.3345898995175958],216.52631689980626,216.5412491997704,0.0002576000988483429,216.84167279955,218.2101088995114,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
61,0,61,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.318042100407183],[],[],[],[],[],[],,,,0,0,0,0,61,0,61,0,218.22588339913636,,,,,,,,,,,,218.21044499985874,218.22588339913636,0.000270000658929348,218.22588339913636,218.42615079972893,220.2110661994666,220.2110661994666,220.2110661994666,220.2277960991487,220.52932879980654,2,normal,0.31804210040718317,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[2.318042100407183],220.52978639956564,220.5447079995647,0.0003157006576657295,220.84484539926052,221.8296226998791,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
62,0,62,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.8335975995287299],[],[],[],[],[],[],,,,0,0,0,0,62,0,62,0,221.8456304995343,,,,,,,,,,,,221.82996549922973,221.8456304995343,0.00027589965611696243,221.8456304995343,222.045061099343,222.32915159966797,222.32915159966797,222.32915159966797,222.34598599933088,222.66441919934005,0.5,normal,0.3335975995287299,[-0.1111111111111111],[0.1388888888888889],[1],[0],[0],[0.8335975995287299],222.6648238999769,222.679658299312,0.000261000357568264,222.98008739948273,224.0986901000142,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
