thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,text.started,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
36,0,36,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8336476003751159],[],[],[],[],[],[],,,,7,0,7,0,36,0,36,0,2756.393884599209,,,,,,,,,,,,2756.37828949932,2756.393884599209,0.00024820026010274887,2756.393884599209,2756.5941912001,2756.877623300068,2756.877623300068,2756.877623300068,2756.894364199601,2757.212600699626,0.5,normal,0.33364760037511587,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8336476003751159],2757.212956599891,2757.227908499539,0.00023590028285980225,2757.528197899461,2758.8132034996524,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
37,0,37,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4018887002021074],[],[],[],[],[],[],,,,7,0,7,0,37,0,37,0,2758.8292886000127,,,,,,,,,,,,2758.813539300114,2758.8292886000127,0.000264899805188179,2758.8292886000127,2759.029446299188,2760.814133499749,2760.814133499749,2760.814133499749,2760.8309734994546,2761.21629179921,2,normal,0.40188870020210743,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4018887002021074],2761.2167900996283,2761.2311772992834,0.0003416994586586952,2761.5313545996323,2762.583086599596,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
38,0,38,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.383988699875772],[],[],[],[],[],[],,,,7,0,7,0,38,0,38,0,2762.5990054998547,,,,,,,,,,,,2762.583399899304,2762.5990054998547,0.00024850014597177505,2762.5990054998547,2762.79915119987,2763.08275649976,2763.08275649976,2763.08275649976,2763.0994174992666,2763.968131499365,0.5,normal,0.883988699875772,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.383988699875772],2763.968540699221,2763.983553099446,0.00027349963784217834,2764.2838076995686,2765.185292799957,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
39,0,39,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4185578003525734],[],[],[],[],[],[],,,,7,0,7,0,39,0,39,0,2765.20121689979,,,,,,,,,,,,2765.1856907000765,2765.20121689979,0.00032009929418563843,2765.20121689979,2765.40137279965,2767.186209499836,2767.186209499836,2767.186209499836,2767.202848499641,2767.6050571994856,2,normal,0.4185578003525734,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4185578003525734],2767.605477599427,2767.6196424998343,0.00026869960129261017,2767.920041299425,2769.271885499358,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
40,0,40,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4852646999061108],[],[],[],[],[],[],,,,7,0,7,0,40,0,40,0,2769.288253199309,,,,,,,,,,,,2769.2722203992307,2769.288253199309,0.00027219951152801514,2769.288253199309,2769.488022199832,2771.2729691993445,2771.2729691993445,2771.2729691993445,2771.289601800032,2771.7582239992917,2,normal,0.48526469990611076,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4852646999061108],2771.758582700044,2771.773311600089,0.0002301996573805809,2772.0737878000364,2773.275373899378,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
41,0,41,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.033618800342083],[],[],[],[],[],[],,,,7,0,7,0,41,0,41,0,2773.2912407992408,,,,,,,,,,,,2773.2756909998134,2773.2912407992408,0.0002506999298930168,2773.2912407992408,2773.491621699184,2773.7750917999074,2773.7750917999074,2773.7750917999074,2773.7917308993638,2774.310029699467,0.5,normal,0.533618800342083,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.033618800342083],2774.3104226998985,2774.325550899841,0.0002720998600125313,2774.62569839973,2775.577224799432,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
42,0,42,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.9503338001668453],[],[],[],[],[],[],,,,7,0,7,0,42,0,42,0,2775.593199199997,,,,,,,,,,,,2775.5775365997106,2775.593199199997,0.0002461997792124748,2775.593199199997,2775.793224199675,2776.0769887994975,2776.0769887994975,2776.0769887994975,2776.0935939997435,2776.5284365992993,0.5,normal,0.4503338001668453,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.9503338001668453],2776.5287042995915,2776.544035099447,0.0001735994592308998,2776.844153999351,2777.996105100028,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
43,0,43,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4183639995753765],[],[],[],[],[],[],,,,7,0,7,0,43,0,43,0,2778.0118484999985,,,,,,,,,,,,2777.99644149933,2778.0118484999985,0.00026499945670366287,2778.0118484999985,2778.212025599554,2779.9969194000587,2779.9969194000587,2779.9969194000587,2780.0135262999684,2780.4156023999676,2,normal,0.4183639995753765,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4183639995753765],2780.4160591997206,2780.4304825998843,0.0003257002681493759,2780.730972699821,2781.9993464993313,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
44,0,44,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.1006128005683422],[],[],[],[],[],[],,,,7,0,7,0,44,0,44,0,2782.0155500993133,,,,,,,,,,,,2781.999688900076,2782.0155500993133,0.00027190055698156357,2782.0155500993133,2782.2153096999973,2782.515461700037,2782.515461700037,2782.515461700037,2782.532321699895,2783.1010446995497,0.5,normal,0.6006128005683422,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.1006128005683422],2783.101524299942,2783.1162092993036,0.00034449994564056396,2783.4164060996845,2784.4679347993806,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
45,0,45,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.850415900349617],[],[],[],[],[],[],,,,7,0,7,0,45,0,45,0,2784.483506599441,,,,,,,,,,,,2784.4682802995667,2784.483506599441,0.0002687005326151848,2784.483506599441,2784.684073300101,2784.967702499591,2784.967702499591,2784.967702499591,2784.9844325995073,2785.319463899359,0.5,normal,0.350415900349617,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.850415900349617],2785.3200153000653,2785.3348084995523,0.00041789934039115906,2785.634774499573,2786.7526373993605,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
46,0,46,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.9851371999830008],[],[],[],[],[],[],,,,7,0,7,0,46,0,46,0,2786.7693200996146,,,,,,,,,,,,2786.752751399763,2786.7693200996146,8.769985288381577e-05,2786.7693200996146,2786.9694820996374,2787.252980799414,2787.252980799414,2787.252980799414,2787.2693959996104,2787.7386093996465,0.5,normal,0.48513719998300076,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.9851371999830008],2787.739181299694,2787.7534698992968,0.0004099002107977867,2788.053553099744,2789.3055357998237,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
47,0,47,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4179281992837787],[],[],[],[],[],[],,,,7,0,7,0,47,0,47,0,2789.3213609997183,,,,,,,,,,,,2789.305901499465,2789.3213609997183,0.00028239935636520386,2789.3213609997183,2789.520719799213,2791.3063889993355,2791.3063889993355,2791.3063889993355,2791.3229399994016,2791.7245640996844,2,normal,0.41792819928377867,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4179281992837787],2791.7250359999016,2791.739915999584,0.00033239927142858505,2792.0401105992496,2793.1422245996073,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
48,0,48,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.9335270998999476],[],[],[],[],[],[],,,,7,0,7,0,48,0,48,0,2793.158033899963,,,,,,,,,,,,2793.1425680993125,2793.158033899963,0.000272899866104126,2793.158033899963,2793.3579209996387,2793.6414989000186,2793.6414989000186,2793.6414989000186,2793.658319699578,2794.07705159951,0.5,normal,0.43352709989994764,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.9335270998999476],2794.0777094997466,2794.092034599744,0.0005084006115794182,2794.392299999483,2795.677363999188,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
49,0,49,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8491834998130798],[],[],[],[],[],[],,,,7,0,7,0,49,0,49,0,2795.6931862998754,,,,,,,,,,,,2795.677740300074,2795.6931862998754,0.00027769990265369415,2795.6931862998754,2795.893500299193,2796.1769377999008,2796.1769377999008,2796.1769377999008,2796.193688799627,2796.5273484000936,0.5,normal,0.34918349981307983,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8491834998130798],2796.5275777000934,2796.5435109995306,0.000178399495780468,2796.8442824995145,2797.7289704997092,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
50,0,50,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4015025002881885],[],[],[],[],[],[],,,,7,0,7,0,50,0,50,0,2797.744981199503,,,,,,,,,,,,2797.7292916998267,2797.744981199503,0.00024880003184080124,2797.744981199503,2797.945120899938,2799.729953199625,2799.729953199625,2799.729953199625,2799.746614200063,2800.1319121997803,2,normal,0.40150250028818846,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.4015025002881885],2800.132514500059,2800.147047999315,0.00044190045446157455,2800.4473258992657,2801.4654698995873,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
51,0,51,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.368043599650264],[],[],[],[],[],[],,,,7,0,7,0,51,0,51,0,2801.481341299601,,,,,,,,,,,,2801.465805599466,2801.481341299601,0.00026590004563331604,2801.481341299601,2801.6812452999875,2803.4664205992594,2803.4664205992594,2803.4664205992594,2803.483095099218,2803.8345168996602,2,normal,0.3680435996502638,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.368043599650264],2803.834953499958,2803.850139199756,0.0003329003229737282,2804.1504386998713,2805.152304599993,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
52,0,52,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.7830002000555396],[],[],[],[],[],[],,,,7,0,7,0,52,0,52,0,2805.167806399986,,,,,,,,,,,,2805.1526685999706,2805.167806399986,0.0002827998250722885,2805.167806399986,2805.3679814999923,2805.6513051996008,2805.6513051996008,2805.6513051996008,2805.6679940000176,2805.936505800113,0.5,normal,0.2830002000555396,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.7830002000555396],2805.9370377995074,2805.9517545998096,0.000380699522793293,2806.252058199607,2807.1369805997238,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
53,0,53,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8334811003878713],[],[],[],[],[],[],,,,7,0,7,0,53,0,53,0,2807.152916399762,,,,,,,,,,,,2807.1373306000605,2807.152916399762,0.00027300044894218445,2807.152916399762,2807.3529377998784,2807.6366722993553,2807.6366722993553,2807.6366722993553,2807.65335999988,2807.9716293998063,0.5,normal,0.33348110038787127,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8334811003878713],2807.972173700109,2807.9868232998997,0.00039479974657297134,2808.286989399232,2809.4057905999944,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
54,0,54,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.1168594993650913],[],[],[],[],[],[],,,,7,0,7,0,54,0,54,0,2809.4213521992788,,,,,,,,,,,,2809.4061219999567,2809.4213521992788,0.00026800017803907394,2809.4213521992788,2809.621475599706,2809.905041099526,2809.905041099526,2809.905041099526,2809.9216964999214,2810.5238702995703,0.5,normal,0.6168594993650913,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.1168594993650913],2810.524344499223,2810.5382552994415,0.0002147005870938301,2810.83927869983,2811.957600899972,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
55,0,55,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.9001384992152452],[],[],[],[],[],[],,,,7,0,7,0,55,0,55,0,2811.9733998999,,,,,,,,,,,,2811.9579296996817,2811.9733998999,0.00025899987667798996,2811.9733998999,2812.1737147998065,2812.4571308000013,2812.4571308000013,2812.4571308000013,2812.473871799186,2812.8588039996102,0.5,normal,0.40013849921524525,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.9001384992152452],2812.859197699465,2812.8742249999195,0.0002778004854917526,2813.1744313994423,2814.1093280995265,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
56,0,56,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.3849852001294494],[],[],[],[],[],[],,,,7,0,7,0,56,0,56,0,2814.125228899531,,,,,,,,,,,,2814.1096664993092,2814.125228899531,0.00026110000908374786,2814.125228899531,2814.325369999744,2816.110158899799,2816.110158899799,2816.110158899799,2816.1269733998924,2816.4953731000423,2,normal,0.38498520012944937,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.3849852001294494],2816.495734599419,2816.510623799637,0.00025559961795806885,2816.8110793996602,2817.979099200107,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
57,0,57,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.6019673999398947],[],[],[],[],[],[],,,,7,0,7,0,57,0,57,0,2817.9951708000153,,,,,,,,,,,,2817.9794733999297,2817.9951708000153,0.0002998998388648033,2817.9951708000153,2818.195373799652,2819.980007299222,2819.980007299222,2819.980007299222,2819.9967906000093,2820.582197099924,2,normal,0.6019673999398947,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.6019673999398947],2820.5826137000695,2820.5974095994607,0.0003026006743311882,2820.8971836995333,2822.131750399247,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
58,0,58,[-0.8888888888888888],[0.4537037037037037],[1],[0],[0],[2.3860887000337243],[],[],[],[],[],[],,,,7,0,7,0,58,0,58,0,2822.1482581999153,,,,,,,,,,,,2822.1319151995704,2822.1482581999153,0.00012989994138479233,2822.1482581999153,2822.3487021001056,2824.1335958000273,2824.1335958000273,2824.1335958000273,2824.1502582998946,2824.518816499971,2,normal,0.3860887000337243,[-0.8888888888888888],[0.4537037037037037],[1],[0],[0],[2.3860887000337243],2824.519347399473,2824.533459600061,0.00038499943912029266,2824.83425919991,2826.1193425999954,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
59,0,59,[-0.8888888888888888],[0.4537037037037037],[1],[0],[0],[1.851180300116539],[],[],[],[],[],[],,,,7,0,7,0,59,0,59,0,2826.135204900056,,,,,,,,,,,,2826.119659299962,2826.135204900056,0.00025109946727752686,2826.135204900056,2826.3349048998207,,,,,2827.971591499634,2,normal,-0.148819699883461,[-0.8888888888888888],[0.4537037037037037],[1],[0],[0],[1.851180300116539],2827.9720326000825,2827.9867562996224,0.00024239998310804367,2828.287116599269,2829.455454999581,[],[],[],[],[],[],2827.9867562996224,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
60,0,60,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[0.43266379926353693],[],[],[],[],[],[],,,,7,0,7,0,60,0,60,0,2829.471378499642,,,,,,,,,,,,2829.4557803999633,2829.471378499642,0.00025700032711029053,2829.471378499642,2829.671480199322,,,,,2829.889119199477,2,normal,-1.567336200736463,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[0.43266379926353693],2829.8895008992404,2829.905060899444,0.00023100059479475021,2830.2052154997364,2831.5071506993845,[],[],[],[],[],[],2829.905060899444,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
61,0,61,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[0.8001757999882102],[],[],[],[],[],[],,,,7,0,7,0,61,0,61,0,2831.5230195000768,,,,,,,,,,,,2831.5075407996774,2831.5230195000768,0.0002676006406545639,2831.5230195000768,2831.7230591997504,2832.006751799956,2832.006751799956,2832.006751799956,2832.023434699513,2832.308431199752,0.5,normal,0.3001757999882102,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[0.8001757999882102],2832.3088248996064,2832.323755099438,0.0002816002815961838,2832.623939499259,2833.89232669957,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
62,0,62,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[0.8170265005901456],[],[],[],[],[],[],,,,7,0,7,0,62,0,62,0,2833.908246799372,,,,,,,,,,,,2833.89272019919,2833.908246799372,0.0002723000943660736,2833.908246799372,2834.1084410995245,2834.3920660000294,2834.3920660000294,2834.3920660000294,2834.4085960993543,2834.710572499782,0.5,normal,0.3170265005901456,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[0.8170265005901456],2834.710973199457,2834.725745199248,0.0002504996955394745,2835.025891699828,2836.394493899308,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
63,0,63,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[0.8168003996834159],[],[],[],[],[],[],,,,7,0,7,0,63,0,63,0,2836.410394099541,,,,,,,,,,,,2836.3948219995946,2836.410394099541,0.00025739986449480057,2836.410394099541,2836.6106132995337,2836.8941215993837,2836.8941215993837,2836.8941215993837,2836.910552099347,2837.212525899522,0.5,normal,0.3168003996834159,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[0.8168003996834159],2837.2129405997694,2837.227778799832,0.0002675997093319893,2837.5282079000026,2838.6465157996863,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
64,0,64,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[1.4512222995981574],[],[],[],[],[],[],,,,7,0,7,0,64,0,64,0,2838.662294499576,,,,,,,,,,,,2838.6468367995694,2838.662294499576,0.00025079958140850067,2838.662294499576,2838.862659299746,2839.7466977993026,2839.7466977993026,2839.7466977993026,2839.7633076999336,2840.0989936999977,1.0984191122819276,surprise,0.35280318731622984,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[1.4512222995981574],2840.0996426995844,2840.113215999678,0.000441000796854496,2840.4139026999474,2841.6657700994983,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
65,0,65,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[1.333997099660337],[],[],[],[],[],[],,,,7,0,7,0,65,0,65,0,2841.6816234998405,,,,,,,,,,,,2841.6661026999354,2841.6816234998405,0.00026510003954172134,2841.6816234998405,2841.8817853992805,2842.164896099828,2842.164896099828,2842.164896099828,2842.1820615995675,2843.0011529000476,0.5,normal,0.833997099660337,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[1.333997099660337],2843.001561800018,2843.016129599884,0.0002752002328634262,2843.315751299262,2844.5179388998076,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
66,0,66,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[1.6844287002459168],[],[],[],[],[],[],,,,7,0,7,0,66,0,66,0,2844.5341152995825,,,,,,,,,,,,2844.5182755999267,2844.5341152995825,0.000265500508248806,2844.5341152995825,2844.7342456998304,2845.0177595000714,2845.0177595000714,2845.0177595000714,2845.0344488993287,2846.2034783000126,0.5,normal,1.1844287002459168,[-0.8888888888888888],[0.45092592592592595],[1],[0],[0],[1.6844287002459168],2846.2039730995893,2846.218845599331,0.0003553992137312889,2846.518665799871,2847.771290799603,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
