thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,AVG.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Photodiode_2.stopped,Intertrial_Period.stopped,text.started,BREAK.started,Instructions.started,key_resp_5.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
46,0,46,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.2851448003202677],,,,1,0,1,0,46,0,46,0,600.0506839007139,,,,,,,,,,,,600.0348640000448,600.0506839007139,0.0003255000337958336,600.0506839007139,600.0506839007139,600.2504047006369,602.0354973999783,602.0354973999783,602.0354973999783,602.0522579001263,602.3208536002785,2,normal,0.2851448003202677,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.2851448003202677],602.3212933000177,602.3358396003023,602.6364131998271,603.8875231007114,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
47,0,47,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8342920001596212],,,,1,0,1,0,47,0,47,0,603.9038545005023,,,,,,,,,,,,603.8877611998469,603.9038545005023,0.0002528000622987747,603.9038545005023,603.9038545005023,604.1039867000654,604.3876799000427,604.3876799000427,604.3876799000427,604.4042929001153,604.7229361003265,0.5,normal,0.33429200015962124,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8342920001596212],604.7234896998852,604.738020000048,605.0380139006302,606.3234687000513,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
48,0,48,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8000055002048612],,,,1,0,1,0,48,0,48,0,606.3394766002893,,,,,,,,,,,,606.3237621001899,606.3394766002893,0.0003015007823705673,606.3394766002893,606.3394766002893,606.53917440027,606.8230344001204,606.8230344001204,606.8230344001204,606.8396455999464,607.1245764000341,0.5,normal,0.30000550020486116,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8000055002048612],607.1250055003911,607.139706700109,607.439991700463,608.7582157002762,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
49,0,49,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.2852921998128295],,,,1,0,1,0,49,0,49,0,608.7743218000978,,,,,,,,,,,,608.758445000276,608.7743218000978,0.00023750029504299164,608.7743218000978,608.7743218000978,608.9746695999056,610.7595198005438,610.7595198005438,610.7595198005438,610.776051800698,611.0444831000641,2,normal,0.2852921998128295,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.2852921998128295],611.0449517006055,611.0598336001858,611.3598960004747,612.5116814002395,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
50,0,50,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.317778999917209],,,,1,0,1,0,50,0,50,0,612.5277422005311,,,,,,,,,,,,612.5119683006778,612.5277422005311,0.00030479952692985535,612.5277422005311,612.5277422005311,612.7274889005348,614.5125125003979,614.5125125003979,614.5125125003979,614.5294037004933,614.8305098004639,2,normal,0.31777899991720915,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.317778999917209],614.8310238001868,614.8462883001193,615.1463686004281,616.0811144998297,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
51,0,51,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.301398199982941],,,,1,0,1,0,51,0,51,0,616.0972116999328,,,,,,,,,,,,616.0814147004858,616.0972116999328,0.00029530003666877747,616.0972116999328,616.0972116999328,616.2973811002448,618.0818727007136,618.0818727007136,618.0818727007136,618.0989672001451,618.3835867000744,2,normal,0.30139819998294115,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.301398199982941],618.3839930007234,618.3989559998736,618.6997342007235,619.8008788004518,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
52,0,52,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.318351300433278],,,,1,0,1,0,52,0,52,0,619.816870700568,,,,,,,,,,,,619.8011578004807,619.816870700568,0.00029620062559843063,619.816870700568,619.816870700568,620.0170787004754,621.8018475007266,621.8018475007266,621.8018475007266,621.8186418004334,622.1201945999637,2,normal,0.3183513004332781,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.318351300433278],622.1205472005531,622.1355661004782,622.4356797002256,623.6031827004626,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
53,0,53,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8512019002810121],,,,1,0,1,0,53,0,53,0,623.6199476001784,,,,,,,,,,,,623.6033172998577,623.6199476001784,0.0001379000023007393,623.6199476001784,623.6199476001784,623.8202095003799,624.1037639006972,624.1037639006972,624.1037639006972,624.1205491004512,624.4552306998521,0.5,normal,0.35120190028101206,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8512019002810121],624.4556400002912,624.470819500275,624.7709864005446,626.1395343001932,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
54,0,54,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8837075000628829],,,,1,0,1,0,54,0,54,0,626.1555727999657,,,,,,,,,,,,626.1398089006543,626.1555727999657,0.0002888999879360199,626.1555727999657,626.1555727999657,626.3556482000276,626.6392993004993,626.6392993004993,626.6392993004993,626.6561449002475,627.0242392001674,0.5,normal,0.3837075000628829,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8837075000628829],627.0245684003457,627.0395903000608,627.3398980004713,628.6416749004275,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
55,0,55,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8169015999883413],,,,1,0,1,0,55,0,55,0,628.6576069006696,,,,,,,,,,,,628.6419563004747,628.6576069006696,0.00029479991644620895,628.6576069006696,628.6576069006696,628.8576960004866,629.1415881002322,629.1415881002322,629.1415881002322,629.1582281002775,629.4595923004672,0.5,normal,0.31690159998834133,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8169015999883413],629.4600049005821,629.4751193001866,629.7753097005188,631.0603972002864,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
56,0,56,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.7837009001523256],,,,1,0,1,0,56,0,56,0,631.0764711005613,,,,,,,,,,,,631.0606829999015,631.0764711005613,0.000300699844956398,631.0764711005613,631.0764711005613,631.2765528000891,631.5601569004357,631.5601569004357,631.5601569004357,631.5767689002678,631.8452225998044,0.5,normal,0.28370090015232563,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.7837009001523256],631.8456262005493,631.860130100511,632.1604339005426,633.4455337999389,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
57,0,57,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8332348000258207],,,,1,0,1,0,57,0,57,0,633.4615965001285,,,,,,,,,,,,633.4458153005689,633.4615965001285,0.00029669981449842453,633.4615965001285,633.4615965001285,633.6617291001603,633.9452830003574,633.9452830003574,633.9452830003574,633.9620173005387,634.2797968005762,0.5,normal,0.33323480002582073,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8332348000258207],634.2801571004093,634.2955918004736,634.5959045002237,635.4804456001148,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
58,0,58,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.783669600263238],,,,1,0,1,0,58,0,58,0,635.4966318998486,,,,,,,,,,,,635.4807627005503,635.4966318998486,0.00033169984817504883,635.4966318998486,635.4966318998486,635.6964924000204,635.9804866006598,635.9804866006598,635.9804866006598,635.9971206001937,636.2650631004944,0.5,normal,0.28366960026323795,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.783669600263238],636.265394099988,636.280680200085,636.580874000676,637.8492328003049,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
59,0,59,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.3665733998641372],,,,1,0,1,0,59,0,59,0,637.8652168000117,,,,,,,,,,,,637.8495077006519,637.8652168000117,0.0002947002649307251,637.8652168000117,637.8652168000117,638.065403399989,,,,,638.2168372999877,1.3797306186368787,surprise,-1.0131572187727416,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.3665733998641372],638.2172198006883,638.2321901004761,638.5324282003567,639.5342350006104,638.2321901004761,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
60,0,60,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3349926006048918],,,,1,0,1,0,60,0,60,0,639.5500499000773,,,,,,,,,,,,639.5344948004931,639.5500499000773,0.00027330033481121063,639.5500499000773,639.5500499000773,639.7504894006997,641.534960700199,641.534960700199,641.534960700199,641.5516108004376,641.8702293001115,2,normal,0.3349926006048918,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3349926006048918],641.8706239005551,641.8853513998911,642.1855454007164,643.203825100325,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
61,0,61,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.434184799902141],,,,1,0,1,0,61,0,61,0,643.2197630004957,,,,,,,,,,,,643.2040961999446,643.2197630004957,0.00028739962726831436,643.2197630004957,643.2197630004957,643.4200514005497,645.2048431001604,645.2048431001604,645.2048431001604,645.2214377000928,645.6388226002455,2,normal,0.4341847999021411,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.434184799902141],645.6390559999272,645.6550542004406,645.9553208006546,647.2236516000703,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
62,0,62,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.816992100328207],,,,1,0,1,0,62,0,62,0,647.2397678000852,,,,,,,,,,,,647.2239410001785,647.2397678000852,0.0003084000200033188,647.2397678000852,647.2397678000852,647.4399546999484,647.723509600386,647.723509600386,647.723509600386,647.7402403000742,648.0417415006086,0.5,normal,0.316992100328207,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.816992100328207],648.042277100496,648.0570956999436,648.3573902007192,649.492323900573,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
63,0,63,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8336960002779961],,,,1,0,1,0,63,0,63,0,649.5077883005142,,,,,,,,,,,,649.4925970006734,649.5077883005142,0.0002849996089935303,649.5077883005142,649.5077883005142,649.7087260000408,649.9925511004403,649.9925511004403,649.9925511004403,650.0092533007264,650.3270576000214,0.5,normal,0.33369600027799606,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8336960002779961],650.32754749991,650.3422135002911,650.6420311005786,651.8111903006211,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
64,0,64,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.4016265999525785],,,,1,0,1,0,64,0,64,0,651.826972800307,,,,,,,,,,,,651.8114769002423,651.826972800307,0.0002927994355559349,651.826972800307,651.826972800307,652.0270928004757,653.8118970999494,653.8118970999494,653.8118970999494,653.828588699922,654.2138170003891,2,normal,0.40162659995257854,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.4016265999525785],654.2142855003476,654.228918700479,654.5290777003393,655.6643133005127,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
65,0,65,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.9336844999343157],,,,1,0,1,0,65,0,65,0,655.6802460998297,,,,,,,,,,,,655.6645656004548,655.6802460998297,0.00026869960129261017,655.6802460998297,655.6802460998297,655.8802260002121,656.1638914998621,656.1638914998621,656.1638914998621,656.1805622000247,656.5990698998794,0.5,normal,0.4336844999343157,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.9336844999343157],656.5996347004548,656.6142258001491,656.9144331002608,657.8324973005801,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
66,0,66,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8841506997123361],,,,1,0,1,0,66,0,66,0,657.8485312005505,,,,,,,,,,,,657.8327280003577,657.8485312005505,0.0002458002418279648,657.8485312005505,657.8485312005505,658.0487740002573,658.3323515001684,658.3323515001684,658.3323515001684,658.348989199847,658.71759499982,0.5,normal,0.38415069971233606,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8841506997123361],658.7180312005803,658.7327530998737,659.0328828999773,660.3177746003494,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
67,0,67,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8008570000529289],,,,1,0,1,0,67,0,67,0,660.333924099803,,,,,,,,,,,,660.3179943999276,660.333924099803,0.0002330997958779335,660.333924099803,660.333924099803,660.5341164004058,660.8176431003958,660.8176431003958,660.8176431003958,660.8344418006018,661.1197934001684,0.5,normal,0.3008570000529289,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8008570000529289],661.1203414006159,661.1346984999254,661.435115000233,662.3530875006691,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
68,0,68,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.318254000507295],,,,1,0,1,0,68,0,68,0,662.3690598001704,,,,,,,,,,,,662.3533263998106,662.3690598001704,0.0002512997016310692,662.3690598001704,662.3690598001704,662.5685024000704,664.3540703998879,664.3540703998879,664.3540703998879,664.3707108004019,664.6724057001993,2,normal,0.31825400050729513,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.318254000507295],664.672947499901,664.6879381006584,664.9880362004042,665.9883857006207,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
69,0,69,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.9019974991679192],,,,1,0,1,0,69,0,69,0,666.0046944003552,,,,,,,,,,,,665.9885962000117,666.0046944003552,0.00021769944578409195,666.0046944003552,666.0046944003552,666.2054371004924,666.4891833998263,666.4891833998263,666.4891833998263,666.5057330001146,666.8913090005517,0.5,normal,0.40199749916791916,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.9019974991679192],666.8918448006734,666.906178300269,667.2064503002912,668.3748380001634,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
70,0,70,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3678456004709005],,,,1,0,1,0,70,0,70,0,668.3907750006765,,,,,,,,,,,,668.3751274999231,668.3907750006765,0.0002976004034280777,668.3907750006765,668.3907750006765,668.5911213001236,670.3756923004985,670.3756923004985,670.3756923004985,670.392415500246,670.7437436999753,2,normal,0.36784560047090054,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3678456004709005],670.7442706003785,670.7593523999676,671.0595126003027,672.0280261998996,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
71,0,71,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.883262399584055],,,,1,0,1,0,71,0,71,0,672.0438240002841,,,,,,,,,,,,672.0283078998327,672.0438240002841,0.00029349979013204575,672.0438240002841,672.0438240002841,672.2442140001804,672.5273333005607,672.5273333005607,672.5273333005607,672.5443258006126,672.9122363999486,0.5,normal,0.38326239958405495,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.883262399584055],672.9126713005826,672.9277704004198,673.2282730005682,674.1467671999708,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
72,0,72,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3511914992704988],,,,1,0,1,0,72,0,72,0,674.1620658999309,,,,,,,,,,,,674.1470271004364,674.1620658999309,0.000273299403488636,674.1620658999309,674.1620658999309,674.3622690001503,676.1472412003204,676.1472412003204,676.1472412003204,676.1639065006748,676.4989064000547,2,normal,0.35119149927049875,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3511914992704988],676.4993625003844,676.5133874006569,676.8143341001123,677.7826236002147,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
73,0,73,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8659993000328541],,,,1,0,1,0,73,0,73,0,677.7984332004562,,,,,,,,,,,,677.7829662999138,677.7984332004562,0.00035869982093572617,677.7984332004562,677.7984332004562,677.9986062999815,678.2822447000071,678.2822447000071,678.2822447000071,678.2989240000024,678.6494811000302,0.5,normal,0.3659993000328541,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8659993000328541],678.6496817003936,678.6655769003555,678.9660646999255,679.8843758003786,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
74,0,74,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.9833973003551364],,,,1,0,1,0,74,0,74,0,679.9002229003236,,,,,,,,,,,,679.8846650999039,679.9002229003236,0.0003025997430086136,679.9002229003236,679.9002229003236,680.1003748001531,680.3840660005808,680.3840660005808,680.3840660005808,680.4007355002686,680.868720700033,0.5,normal,0.4833973003551364,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.9833973003551364],680.8691000007093,680.884356200695,681.1845281999558,682.1531337006018,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
75,0,75,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.6838500006124377],,,,1,0,1,0,75,0,75,0,682.168684700504,,,,,,,,,,,,682.1533725000918,682.168684700504,0.00024360045790672302,682.168684700504,682.168684700504,682.3689411003143,683.4367205007002,683.4367205007002,683.4367205007002,683.4532138006762,683.8378138002008,1.2810065939748378,surprise,0.4028434066375999,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.6838500006124377],683.8381274007261,683.8535344004631,684.1539280004799,685.188653900288,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
76,0,76,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.385278000496328],,,,1,0,1,0,76,0,76,0,685.2046445999295,,,,,,,,,,,,685.1889602998272,685.2046445999295,0.00031979940831661224,685.2046445999295,685.2046445999295,685.4047004999593,687.1898135999218,687.1898135999218,687.1898135999218,687.2062263004482,687.5751764001325,2,normal,0.3852780004963279,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.385278000496328],687.5757728004828,687.5899750003591,687.8898783000186,689.0418816003948,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
